"Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES"
"HAZCKGIPEIZFCN-UHFFFAOYNA-N,CHEMBL18832,29253,A,5.25,chembl20,122946,10116,MAOA,2549,C1(C(=C(C)C=2C(O1)=CC(OCC3=NN=C(O3)C)=CC2)C)=O"
"GXATZIUGTFWVCL-UHFFFAOYNA-N,CHEMBL3288305,4128,A,5.94,chembl20,1363618,9606,MAOA,2549,C1CC=2C=C(C=CC2C(=O)C1)OCCCC=3C=CC=CC3"
"GXRAVFCYXQCDLO-GPQMBLKYNA-N,CHEMBL1253578,4128,N,4.4,chembl20,662857,9606,MAOA,2549,C=1C2=C(C=CC(=C2)NC(C3=CC=CC=C3)=O)NC1C"
"JHFSQZFFXWWVQM-YAQRNVERNA-N,CHEMBL1982267,4128,A,5.56,chembl20,829593,9606,MAOA,2549,S(C=1NC(C=C2C=3C(N=C2)=CC=CC3)=C(O)N1)C"
"JCEMBQMSQCZTGZ-UHFFFAOYNA-N,CHEMBL1917530,4128,A,7.89,chembl20,786455,9606,MAOA,2549,C=1(C(C=2C=C3C(=C4C2C(C1)=CC=N4)C=CC=C3)=O)OC"
"JCIMMZUJPKKMRG-HCKMINDGNA-N,CHEMBL1814055,4128,N,4.19,chembl20,760980,9606,MAOA,2549,C=1C=CC2=C(OC(C(NC=3C=CC(=CC3)O)=O)=CC2=O)C1"
"JFUHBVOARWDKKJ-ZHLVXTBQNA-N,56683531,4128,A,6.34104,pubchem,604264,9606,MAOA,2549,S=C(N1N=C(CC1C2=CC=NC=C2)C=3C=CC=CC3)N"
"JDANGUZHAQZTQA-UHFFFAOYNA-N,CHEMBL1917532,4128,A,5.01,chembl20,786455,9606,MAOA,2549,C1(=CC=2C(C3=C(C4C2C(=C1)CCN4)C=CC=C3)O)OC"
"JDIORNFCMMYMLF-UHFFFAOYNA-N,CHEMBL185776,4128,A,6.18,chembl20,304820,9606,MAOA,2549,C=1(C=C2C(=C(C1)O)C(=O)C3=C(C(=CC=C3O)O)O2)OC"
"JBCUNENIAGFXMM-UHFFFAOYNA-N,CHEMBL371359,29253,A,7.02,chembl20,302385,10116,MAOA,2549,C(C=1N(C=CC1)C)(C(N2CCCCC2)C=3C=CC=CC3)=O"
"IFGSXVUHAGUGPU-LILDFLRNNA-N,CHEMBL3218154,4128,A,5.75,chembl20,1327702,9606,MAOA,2549,C1(=NNC2=NC(=C(S2)C)C3=CC=CC=C3)CCCCC1"
"IYWJZKJJGUCNHL-UHFFFAOYNA-N,CHEMBL147031,29253,N,4.82,chembl20,123100,10116,MAOA,2549,C(OC1=CC(CC(NCC#C)C)=CC=C1)(N(CCCC)C)=O"
"JAZIJXBWEKKRAM-UHFFFAOYNA-N,CHEMBL1645553,4128,A,7.45,chembl20,698696,9606,MAOA,2549,C1=C(C=C2C(C=3C=CN=C(C)C3N2)=C1)OCC=4C=CN=CC4"
"HVODEZHVACXTKZ-UHFFFAOYNA-N,53322103,4128,A,8.30103,pubchem,550168,9606,MAOA,2549,O(C1=CC=2NC3=C(C2C=C1)C=CN=C3C)CCC4=CC=CC=C4"
"HLVJIDKGASLPIU-UHFFFAOYNA-N,CHEMBL2062872,4128,A,5.66,chembl20,832296,9606,MAOA,2549,C1(OCC2=CC(=CC=C2)Br)=CC=C3C(=C1)C(=O)C(C=O)=CO3"
"JSAGSTLNHOZIBR-LILDFLRNNA-N,CHEMBL1253680,4128,A,5.64,chembl20,661995,9606,MAOA,2549,C=1C(=C(C2=CSC(NN=C3CCCC3)=N2)C=CC1F)F"
"TUYRYAKJUCROQY-UHFFFAOYNA-N,CHEMBL66023,29253,A,6.7,chembl20,123282,10116,MAOA,2549,S1(C2=C(C=CC=C2C(CN(=O)=O)O)OC=3C1=CC=CC3)(=O)=O"
"HMSFMDLHJBHOPR-WYUMXYHSNA-N,CHEMBL2158241,4128,A,5.72,chembl20,855852,9606,MAOA,2549,C=1(C=C2C(=O)NC(=O)C2=CC1)SCC3=CC=CC=C3"
"HMSLVKCXVYWSCB-WYUMXYHSNA-N,CHEMBL294624,29253,A,6.52,chembl20,123284,10116,MAOA,2549,S1C2=C(C=CC(C3=NCCN3)=C2)SC4=C1C=CC=C4"
"HOEIBYZRQIZDJE-UHFFFAOYNA-N,53322104,4128,A,7.451,pubchem,550168,9606,MAOA,2549,O(C1=CC=2NC3=C(C2C=C1)C=CN=C3C)CC=4C=CN=CC4"
"HQKBGKQRPRGRRD-YAQRNVERNA-N,CHEMBL63678,29253,N,4.13,chembl20,99938,10116,MAOA,2549,S1(C2=C(C=CC(NC(=O)C)=C2)NC=3C1=CC=CC3)(=O)=O"
"HRUPXSFFRGFAGL-UHFFFAOYNA-N,CHEMBL257368,4128,N,3.52,chembl20,462120,9606,MAOA,2549,C=1C=C(O)C=2C(=C(CN3CCN(CC3)CC#C)C=CN2)C1"
"HKMBAGTVAQJNDZ-UHFFFAOYNA-N,CHEMBL349376,4128,N,4.0,chembl20,934040,9606,MAOA,2549,C1(C(N(C2=CC=CC=C2)C)=O)=CC(=O)C=3C(O1)=CC=CC3"
"HNOUZFKINZLJHW-UHFFFAOYNA-N,CHEMBL1258719,4128,A,6.12,chembl20,664236,9606,MAOA,2549,C=1C=C2C(N3C(C(=N2)C(C=4C=CC=CC4)=O)=NN=C3)=CC1"
"HERKSPCMCQYVSE-KQQUZDAGNA-N,CHEMBL483373,29253,A,5.42,chembl20,814309,10116,MAOA,2549,C1=CC(/C=C/C=C/C(=O)N(CC)CC)=CC2=C1OCO2"
"GQJLBGXDQVEXKH-GPQMBLKYNA-N,CHEMBL1830830,4128,N,4.38,chembl20,769477,9606,MAOA,2549,C1=CC=C2C(=C1)C=C(C(=O)NNC=3C=CC=CC3)C(=O)O2"
"GSKWWDDODHMJCW-YAQRNVERNA-N,6440681,4128,A,5.51215,pubchem,672470,9606,MAOA,2549,OC=1N=C(N(C1C=C2C=3C(N=C2)=CC=CC3)C)NC"
"GNTHLGSYGKGVGW-UHFFFAOYNA-N,CHEMBL3094008,29253,A,5.03,chembl20,1278265,10116,MAOA,2549,C1(CC(C=2C=CC(=CC2O1)OCC=3C=C(C=CC3)Cl)=NCC)=O"
"GNHBXKCZNAXSDG-UHFFFAOYNA-N,CHEMBL126891,29253,A,5.0,chembl20,122938,10116,MAOA,2549,C12=C(NNC3=C1C=CC=4C=CC=CC34)C=5C=CC=CC5C2=O"
"IQPNAANSBPBGFQ-UHFFFAOYNA-N,CHEMBL151,4128,A,5.31,chembl20,612779,9606,MAOA,2549,C1=2C(C=C(OC1=CC(=CC2O)O)C=3C=C(O)C(=CC3)O)=O"
"IQQVLVNXSFXNHA-LILDFLRNNA-N,CHEMBL3218125,4128,A,5.81,chembl20,1327702,9606,MAOA,2549,C(=NNC1=NC(=CS1)C2=CC=C3C(=C2)C=CC=C3)(C)C"
"IQTMSSCFUSAPSM-UHFFFAOYNA-N,CHEMBL1945273,4128,A,6.32,chembl20,802204,9606,MAOA,2549,C1(OCCC2=CC=C(C=C2)Br)=CC=C3C(=C1)C(C=CO3)=O"
"IOWSONKQJRODBA-UYBDAZJANA-N,CHEMBL1254851,4128,A,5.32,chembl20,661995,9606,MAOA,2549,C=1C=C(C2=CSC(NN=C3CCCCC3)=N2)C=CC1C#N"
"ITKQKEKQFMGBAT-UHFFFAOYNA-N,CHEMBL457038,29253,N,4.05,chembl20,543072,10116,MAOA,2549,C=1C=C(C=CC1SC)CC(NCC2=CC=C(C=C2)OCCCC)C"
"IRFCHHBCICASSA-UHFFFAOYNA-N,CHEMBL2062882,4128,A,5.82,chembl20,832296,9606,MAOA,2549,O(CC1=CC(=CC=C1)Br)C=2C=C3C(=CC2)OC(CC3=O)O"
"JJLVJJOBVRHBKN-UHFFFAOYNA-N,CHEMBL127758,29253,A,6.0,chembl20,122938,10116,MAOA,2549,C12=C(N=NC(=C1)C3=C(O)C=CC=C3)C4=CC=CC=C4C2=O"
"KHERNNXSNWQEGF-UHFFFAOYNA-N,CHEMBL3297871,4128,N,4.32,chembl20,1367249,9606,MAOA,2549,C1(C(=CC=2C=C(C=CC2O1)N(=O)=O)C(=O)SCC=3OC=CC3)=O"
"KJZBRZRRHIURGP-GPVALRNHNA-N,CHEMBL466872,4128,A,7.21,chembl20,699650,9606,MAOA,2549,C1=CC(/C=C/C2=CC=CC=C2)=CC3=C1NC(=O)C3=O"
"JNUZPBDZFSAFNB-UHFFFAOYNA-N,CHEMBL341240,29253,N,4.43,chembl20,122938,10116,MAOA,2549,C=12C(=NN=C(C1)C3=CC=C(C=C3)N)C4=CC=CC=C4C2=O"
"LNNAUULOSPUWQC-VOGCWGTKNA-N,CHEMBL1823815,4128,N,4.45,chembl20,762553,9606,MAOA,2549,C(=C\1/SC(NC1=O)=O)\C(NC2=CC(=CC=C2)O)=O"
"HTVBLMMHXWSOQV-XYVDFSITNA-N,49863604,4128,A,5.88273,pubchem,497342,9606,MAOA,2549,S1C(N/N=C(/CCC)\C)=NC(C2=CC(OC)=CC=C2)=C1"
"HTWDVQUHESBCJB-WYUMXYHSNA-N,CHEMBL3297785,4128,N,4.64,chembl20,1367249,9606,MAOA,2549,C1(C(=CC=2C=C(C=C(C2O1)Br)Br)C(=O)NC(C)C)=O"
"HSFDEUAMTDCGRR-WYUMXYHSNA-N,CHEMBL596228,29253,A,6.06,chembl20,601025,10116,MAOA,2549,N=1N(C(C2C1CCCC2)C3=CC=CS3)C(=S)NCCC"
"HYGLFRBJOHLLDE-YHSKDTNENA-N,CHEMBL2058408,4128,A,5.22,chembl20,829593,9606,MAOA,2549,C1(=NC(=C(N1C)C=C2C=NC=3C=C(C=CC23)Br)O)N"
"HZOQZBDSPKHUAC-UYBDAZJANA-N,CHEMBL1254764,4128,N,4.34,chembl20,661995,9606,MAOA,2549,C=1C(=C(C2=CSC(NN=C3CCCCC3)=N2)C=CC1F)F"
"KZKTWYPRMCPYNI-HFCKROGTNA-N,CHEMBL1830143,4128,N,4.33,chembl20,769425,9606,MAOA,2549,C(/C=C/C=1C=CC(=CC1)O)(=O)NC2=CC(=CC=C2)Cl"
"KZWBOZADOZKUCX-LILDFLRNNA-N,CHEMBL1076880,4128,A,5.12,chembl20,661995,9606,MAOA,2549,C=1(OC)C=CC(C=2N=C(NN=C3CCCCC3)SC2)=CC1"
"LANZFLJGXZCWQM-GPQMBLKYNA-N,CHEMBL460610,4128,N,0.77,chembl20,739780,9606,MAOA,2549,C1=CC2=C(C=C1)NC(C(=O)NCCC3=CC=CC=C3)=C2"
"LFABXJTUEHBFNF-UHFFFAOYNA-N,CHEMBL1830800,4128,N,4.29,chembl20,769477,9606,MAOA,2549,C=1(C=CC2=C(C1)C=C(C(=O)O2)C(C=3C=CC=CC3)=O)O"
"LFOJBVMPINTAES-YAQRNVERNA-N,CHEMBL67295,29253,N,4.52,chembl20,123289,10116,MAOA,2549,S1(C2=C(C=CC=C2CC(O)=O)OC=3C1=CC=CC3)(=O)=O"
"LBYCISNWPWLBTD-UHFFFAOYNA-N,CHEMBL145435,29253,N,4.89,chembl20,122945,10116,MAOA,2549,N1=C(N=NN1CCCCO)C=2C=CC(=CC2)C=3C=CC=CC3"
"KXJLOTAAVRETIT-UHFFFAOYNA-N,CHEMBL520061,4128,N,4.92,chembl20,557971,9606,MAOA,2549,C=1C=C2C(=C(C1OCC(C)=O)OC)OC(C3=CC=CC=C23)=O"
"KMHYBFVFILSPIK-UHFFFAOYNA-N,CHEMBL450824,4128,N,1.14,chembl20,739780,9606,MAOA,2549,C1=CC=C2C(=C1)C=C(CN(CCCC3=CC=CC=C3)C)N2"
"KLNIGXGECFXERN-UHFFFAOYNA-N,CHEMBL541363,29253,N,4.19,chembl20,123254,10116,MAOA,2549,C(OC1=C2C(CCC2=CC=C1)N(CC#C)C)(N(CC)C)=O"
"KKPUXQRFWHNBLA-UHFFFAOYNA-N,CHEMBL339561,29253,A,5.0,chembl20,122938,10116,MAOA,2549,C12=C(N=NC(=C1)C=3C(C)=CC=CC3)C=4C=CC=CC4C2=O"
"KIPYTLOOVYNKFV-UHFFFAOYNA-N,76310839,4128,A,5.57187,pubchem,1072637,9606,MAOA,2549,O(C1=CC=2OC(=O)C(=CC2C=C1)C(OC)=O)CCNCC#C"
"KJRCGYXGPCNOKZ-UHFFFAOYNA-N,CHEMBL340701,29253,N,4.51,chembl20,122938,10116,MAOA,2549,C=12C(=NN=C(C1)C=3C=CC(=CC3)F)C4=CC=CC=C4C2=O"
"KJTIXXHNBSXKMI-WYUMXYHSNA-N,CHEMBL63961,29253,A,7.52,chembl20,99937,10116,MAOA,2549,N1(C2=C(C=CC(NC(=O)C)=C2)C=3C1=CC=CC3)C"
"KHVQZCDVUMAZCK-UHFFFAOYNA-N,CHEMBL3094035,29253,N,4.48,chembl20,1278264,10116,MAOA,2549,C1(C=C(C=2C=CC(=CC2O1)OCC=3C=C(C=CC3)Cl)C#N)=O"
"KOIGZNDZLGPWOL-WYUMXYHSNA-N,CHEMBL1813525,4128,A,6.55,chembl20,762398,9606,MAOA,2549,C=1(C=C2C(=O)NC(=O)C2=CC1)OC3=CC=C(C=C3)Br"
"JYXFMXDJOFGJKF-HCKMINDGNA-N,CHEMBL2058699,4128,A,5.15,chembl20,829593,9606,MAOA,2549,C=1(NC(=C(N1)C=C2C=NC=3C=CC(=CC23)Br)O)SC"
"JYYIBVVPCPBGPI-UHFFFAOYNA-N,CHEMBL556161,29253,N,3.43,chembl20,123115,10116,MAOA,2549,C(OC1=CC(=C2C(=C1)C(CC2)NCC#C)Cl)(N(CCC)C)=O"
"JZCULFYPORSPJU-XSQXZPSSNA-N,CHEMBL2058150,4128,N,4.89,chembl20,829593,9606,MAOA,2549,C1(NC(/C(/N1)=C/C2=CNC3=CC=CC=C23)=O)=N"
"KBQKAAWDURESJQ-HCKMINDGNA-N,CHEMBL451230,29253,N,4.89,chembl20,540260,10116,MAOA,2549,C1(=NCCN1)C2=CC=C(C(OC3=CC=CC=C3)=O)C=C2"
"KBCZOSVGKYVGNO-YHSKDTNENA-N,CHEMBL2058412,4128,A,6.49,chembl20,829593,9606,MAOA,2549,C1(=NC(=C(N1C)O)C=C2C=NC3=CC=C(C=C23)Br)N"
"KCRSMHNGPNCCPX-UHFFFAOYNA-N,CHEMBL364437,29253,A,6.46,chembl20,302385,10116,MAOA,2549,C(C=1N(C=CC1)C)(C(N2CCN(CC2)C)C=3C=CC=CC3)=O"
"KDUPADFOIVGVKY-UHFFFAOYNA-N,CHEMBL63223,4128,A,8.07,chembl20,122783,9606,MAOA,2549,N1(N=C(C=2C=CC(=CC2)O)CC1C=3C(Cl)=CC=CC3)C(=O)C"
"LTKWSMIKJSNKPW-UHFFFAOYNA-N,CHEMBL2417770,4128,N,4.66,chembl20,979034,9606,MAOA,2549,C1(=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC=C3C)C)O"
"LYRVBHRAOSHOJC-HCKMINDGNA-N,71456692,4128,A,5.64397,pubchem,695108,9606,MAOA,2549,S(CCC1=CC=CC=C1)C=2C=C3C(=CC2)C(=O)NC3=O"
"MQXVYODZCMMZEM-XKNYDFJKNA-N,57396918,4128,N,,pubchem,409942,9606,MAOA,2549,ClCCNC[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CNCCCl"
"MMCARMNPJSRYKJ-GPQMBLKYNA-N,49863605,4128,A,6.0839,pubchem,497342,9606,MAOA,2549,S1C(NN=C(CC)CC)=NC(C2=CC(OC)=CC=C2)=C1"
"MMEHIXBZEXCRJR-DZQCGVKKNA-N,CHEMBL2022930,29253,N,2.98,chembl20,814868,10116,MAOA,2549,C1(=CC=2C(N=C1Cl)=NC=3CCN(CC3C2N)CC#C)C#N"
"MMJBZBLQNNAVCU-GPQMBLKYNA-N,CHEMBL2430704,4128,N,4.65,chembl20,983943,9606,MAOA,2549,N1C(CCC2=C1C=CC(=C2)OCCC3=CC=CC=C3)=O"
"MLVKSPMHBAHPBI-UHFFFAOYNA-N,CHEMBL572534,29253,A,5.7,chembl20,590557,10116,MAOA,2549,C=1C(OCC2=CC(=CC=C2)Cl)=CC3=C(C1)C(C=N)CC(=O)O3"
"MOFMTHLKCLOKNV-UYBDAZJANA-N,CHEMBL1253925,4128,A,5.41,chembl20,661995,9606,MAOA,2549,C=1C=C(C2=CSC(NN=C3CCCCCC3)=N2)C=CC1OC"
"KTMCACCIWJNMOK-XYOKQWHBNA-N,CHEMBL1766562,4128,N,3.82,chembl20,743264,9606,MAOA,2549,C=1C=CC2=C(C1)OC/C(=C\C=3C(=CC(=CC3)OC)O)/C2=O"
"KTUVROWTNAVCJH-VJSNTGQMNA-N,CHEMBL3299042,4128,N,3.88,chembl20,1368730,9606,MAOA,2549,C1(C)(C)CC=CC(=C1/C=N/NC=2SC=C(N2)O)C"
"LKHBCOZTKMDQEV-UHFFFAOYNA-N,CHEMBL1927666,4128,A,5.09,chembl20,792694,9606,MAOA,2549,O=C1N(C)C(C2=C(N=C(N2C)SCC3=CC=CC=C3)N1C)=O"
"LGIOERZAPULBPP-HFCKROGTNA-N,CHEMBL1830144,4128,N,4.45,chembl20,769425,9606,MAOA,2549,C(/C=C/C=1C=CC(=CC1)O)(=O)NC2=CC(=CC=C2)Br"
"LHXOCOHMBFOVJS-HNNXBMFYNA-N,CHEMBL2093014,29253,N,3.26,chembl20,123121,10116,MAOA,2549,C(OC=1C=C2C(CC[C@@H]2NCC#C)=CC1)(N(CC)C)=O"
"LHXOCOHMBFOVJS-OAHLLOKONA-N,CHEMBL255231,29253,N,4.07,chembl20,123288,10116,MAOA,2549,C=1C=C(C=C2[C@@H](CCC12)NCC#C)OC(N(CC)C)=O"
"LHXOCOHMBFOVJS-OAHLLOKONA-N,CHEMBL255231,4128,N,4.07,chembl20,462120,9606,MAOA,2549,C=1C=C(C=C2[C@@H](CCC12)NCC#C)OC(N(CC)C)=O"
"LLIKTCUHMORZPT-UHFFFAOYNA-N,CHEMBL127751,29253,A,5.0,chembl20,122938,10116,MAOA,2549,C12=C(N=NC(=C1)C=3C=C(F)C=CC3)C=4C=CC=CC4C2=O"
"LLOLEBNEICIPHR-WYUMXYHSNA-N,CHEMBL1642679,4128,A,5.49,chembl20,699650,9606,MAOA,2549,C1(=CC=2C(=O)C(=O)NC2C=C1)OC3=CC=C(C=C3)Cl"
"LJDWNJHXJAENBL-LILDFLRNNA-N,CHEMBL1253614,4128,N,4.26,chembl20,661995,9606,MAOA,2549,C=1C(=C(C2=CSC(NN=C3CCCC3)=N2)C=CC1Cl)Cl"
"MFIIBVJFPXSJJX-ZHLVXTBQNA-N,CHEMBL1080707,4128,N,0.82,chembl20,619727,9606,MAOA,2549,N1=C(C2=CC=C(C=C2)F)CC(N1C(N)=S)C3=CC=CS3"
"MFIRMNDQUFKHHE-YHNNAYRXNA-N,CHEMBL1814644,4128,N,4.4,chembl20,762553,9606,MAOA,2549,C1(=C(C=C(/C=C\2/SC(NC2=O)=O)C=C1Br)Br)O"
"MFKWYYUBKVJOGN-UHFFFAOYNA-N,CHEMBL2417772,4128,A,5.04,chembl20,979034,9606,MAOA,2549,C1(=CC=C(C=C1)C2=NN(C(C2)C3=CC=C(C=C3)C)C)O"
"MBGMYVAWVYFDAC-UHFFFAOYNA-N,53319012,4128,A,6.59227,pubchem,550168,9606,MAOA,2549,O1CCN(CC1)CCOC2=CC=3NC4=C(C3C=C2)C=CN=C4C"
"LPPHCEWGXVOJEM-UHFFFAOYNA-N,CHEMBL201199,4128,N,4.95,chembl20,332420,9606,MAOA,2549,C1=C(OC2C(=O)CCCC2)C(=C3C(C(=CC(O3)=O)C)=C1)OC"
"KUHDSHAIFLUFBX-UHFFFAOYNA-N,CHEMBL144700,29253,N,4.1,chembl20,122945,10116,MAOA,2549,N1=C(N=NN1CCO)C=2C=CC(OCC3=CC(OC)=CC=C3)=CC2"
"NAXSBLRSPVANEC-HPBJEWQPNA-N,CHEMBL1823814,4128,N,4.45,chembl20,762553,9606,MAOA,2549,C(=C\1/SC(NC1=O)=O)\C(NC=2C=CC=CC2)=O"
"NBJOUCGADPALIB-XFXZXTDPNA-N,1249836,4128,A,5.98297,pubchem,612542,9606,MAOA,2549,S1/C(/C(=O)N(CCN)C1=O)=C\C2=CC=C(OCC)C=C2"
"MXXWOMGUGJBKIW-YPCIICBENA-N,638024,29253,A,6.39362,pubchem,657237,10116,MAOA,2549,O=C(N1CCCCC1)/C=C/C=C/C2=CC=3OCOC3C=C2"
"NCEUAXZXYIXBKB-UHFFFAOYNA-N,76314457,4128,A,7.11238,pubchem,1072637,9606,MAOA,2549,FC=1C=C(COC2=CC=3OC(=O)C(=CC3C=C2)C(OC)=O)C=CC1"
"NCFUNJXRSOGZLM-UHFFFAOYNA-N,CHEMBL444747,4128,N,2.22,chembl20,739780,9606,MAOA,2549,C1=CC=C2C(=C1)C=C(C(=O)N(CC3=CC=CC=C3)C)N2C"
"NTOUFSOFCXQMKV-PKSOQXRJNA-N,CHEMBL1254017,4128,A,5.36,chembl20,661995,9606,MAOA,2549,C=1C=C(C2=CSC(NN=C3CCCCCC3)=N2)C=CC1C#N"
"NTZLQZHIFMQEDN-GPQMBLKYNA-N,CHEMBL2426044,4128,N,4.6,chembl20,983179,9606,MAOA,2549,C(CCOC1=CC=CC(=C1)C(NC(C)C)=O)NCC#C"
"NWQRLSJFUHYIFW-UHFFFAOYNA-N,CHEMBL16781,29253,N,3.85,chembl20,99933,10116,MAOA,2549,O1C(N(CCO)N=C1C2=CC=C(OCC3=CC=CC=C3)C=C2)=O"
"NYDFHNRLRLOAGB-ZFXQPOJWNA-N,72206251,4128,A,5.00436,pubchem,779071,9606,MAOA,2549,F[C@H]1[C@H](NC(C#C)([2H])[2H])C=2C(C1)=CC=CC2"
"NJYUFSPLSXCNJO-UHFFFAOYNA-N,CHEMBL1830818,4128,N,4.33,chembl20,769477,9606,MAOA,2549,C1=C(C=C2OC(C(C(OCC)=O)=CC2=C1)=O)OC3CCCCCC3"
"NNFNDYVQCBHELZ-VOTSOKGWNA-N,CHEMBL2420786,4128,N,4.08,chembl20,979172,9606,MAOA,2549,C1(=CC(=CC=C1)C(F)(F)F)/C=C/C(=O)C=2OC(=CC2)C"
"NNRZOMFBFRRIQG-KJQBJTEXNA-N,62705460,4128,A,5.40894,pubchem,672470,9606,MAOA,2549,BrC1=C2NC=C(C2=CC=C1)/C=C/3\NC(=NC3=O)NC"
"NOCNSQXLPHAYGB-UHFFFAOYNA-N,CHEMBL2417775,4128,N,4.9,chembl20,979034,9606,MAOA,2549,C1(=CC=C(C=C1)C2=NN(C(C2)C3=CC=C(C=C3)Cl)C)O"
"OMICYHDRQXQVRP-GPQMBLKYNA-N,CHEMBL1254850,4128,N,4.62,chembl20,661995,9606,MAOA,2549,C=1C=C(C2=CSC(NN=C3CCCCC3)=N2)C=CC1N(=O)=O"
"OJTAUEDXRDZJQP-UHFFFAOYNA-N,CHEMBL2426048,4128,A,6.26,chembl20,983059,9606,MAOA,2549,C(C(CNCC#C)O)OC1=CC=C(C=C1)C2=CC=CC=C2"
"OKAIVZADHHIHPI-HKZSAXFUNA-N,CHEMBL597963,29253,N,4.92,chembl20,610338,10116,MAOA,2549,O1CCN(CC1)CCCNC(C=2C=C(C(=NC2)O)Cl)=O"
"OIWXOGDFIRHEKD-DZQCGVKKNA-N,CHEMBL396267,29253,N,4.91,chembl20,446131,10116,MAOA,2549,C=1C=C(C=CC1COC=2C=CC(=CC2)CNCC(=O)N)Cl"
"OLKYAFAQLVOQDG-UHFFFAOYNA-N,CHEMBL111309,29253,A,6.25,chembl20,123580,10116,MAOA,2549,C1(C(=C(C)C2=C(O1)C=C(OCC3=CC=CC=C3)C=C2)C)=O"
"LVUUTOUXLZZNQA-UHFFFAOYNA-N,CHEMBL274030,29253,A,7.92,chembl20,122946,10116,MAOA,2549,C1(C(=C(C)C=2C(O1)=CC(OCC=3C=CC(=CC3)Cl)=CC2)C)=O"
"PDQFIUZPXIBLHC-UHFFFAOYNA-N,CHEMBL3121788,4128,A,7.18,chembl20,1292876,9606,MAOA,2549,O(CCCCC#C)C=1C=CC2=C(C1)OC(C(C2)=NC(C)=O)=O"
"OWXPWWRBBBGOLO-JRPBWDSBNA-N,CHEMBL255822,4128,N,4.54,chembl20,762553,9606,MAOA,2549,C=1C=C(C=C(C1O)OC)/C=C/2\SC(NC2=O)=S"
"OWCOIDFFIHFSGK-LILDFLRNNA-N,CHEMBL2430705,4128,N,4.71,chembl20,983943,9606,MAOA,2549,N1C(CCC2=C1C=CC(=C2)OCCCC3=CC=CC=C3)=O"
"OYOSZTFCVOXOIY-RMKNXTFCNA-N,CHEMBL1254624,4128,A,5.48,chembl20,662857,9606,MAOA,2549,C(=C/C1=CC=CC=C1)\C(OC2=CC=C3OC(=CC3=C2)O)=O"
"PAXGPAVOMLKKDQ-UHFFFAOYNA-N,CHEMBL1938897,4128,N,4.8,chembl20,797214,9606,MAOA,2549,C=1C=CC=C(C1)C2CC2NC(C3=CC=C4C(=C3)OCCO4)C"
"PBBZQCRCUHDOBK-QGZVFWFLNA-N,CHEMBL1788306,29253,N,3.66,chembl20,123103,10116,MAOA,2549,C(OC=1C=C2C(CC[C@H]2NCC#C)=CC1)(N(CCCC)C)=O"
"PADVZYVDHJUUGZ-UHFFFAOYNA-N,CHEMBL575934,29253,A,5.28,chembl20,1278265,10116,MAOA,2549,C1=C(OCC2=CC(=CC=C2)Cl)C=C3C(=C1)C(=CC(=O)O3)C"
"NSCDHFLVIQHIHK-FLIBITNWNA-N,CHEMBL1222279,4128,N,4.53,chembl20,762553,9606,MAOA,2549,C\1(N(C(=O)S/C1=C\C2=C(C=CC=C2)OC)CCN)=O"
"OFPVEOATPPNXIM-WYUMXYHSNA-N,CHEMBL2058423,4128,A,5.49,chembl20,829593,9606,MAOA,2549,C1(=NC(=C(N1C)O)C=C2C=NC=3C=CC(=CC23)Br)NC"
"OCLVHMIYIIEXHP-UHFFFAOYNA-N,CHEMBL2062883,4128,N,4.22,chembl20,832296,9606,MAOA,2549,O(CC1=CC=C(C=C1)Br)C=2C3=C(C=CC2)OC(CC3=O)O"
"ODHYZHDBGMQRSE-UHFFFAOYNA-N,CHEMBL3094038,29253,N,4.98,chembl20,1278264,10116,MAOA,2549,C1(CC(C2=CC=C(C=C2O1)OCC=3C=C(C=CC3)Br)C=O)=O"
"NNBGZCVFDBOJQI-UHFFFAOYNA-N,CHEMBL301088,29253,A,8.7,chembl20,123285,10116,MAOA,2549,S1(C2=C(C=CC(C3=NN(C)N=N3)=C2)OC4=C1C=CC=C4)(=O)=O"
"NNBWQXRXSHMHHN-UHFFFAOYNA-N,CHEMBL239507,4128,N,4.8,chembl20,450434,9606,MAOA,2549,O=C1CC(C=2C(O1)=CC(OCC=3C=C(C=CC3)Cl)=CC2)C=NC"
"NNBWQXRXSHMHHN-UHFFFAOYNA-N,CHEMBL593763,29253,A,5.23,chembl20,590557,10116,MAOA,2549,C=1C(OCC2=CC(=CC=C2)Cl)=CC=3OC(=O)CC(C3C1)C=NC"
"NQNQRKGZTABJES-GPQMBLKYNA-N,CHEMBL1813520,4128,A,6.34,chembl20,762398,9606,MAOA,2549,C1(OCCCC2=CC=CC=C2)=CC=C3C(=C1)C(=O)NC3=O"
"NDTBOKKCWTUMRY-UHFFFAOYNA-N,76314463,4128,A,7.20273,pubchem,1072637,9606,MAOA,2549,ClC=1C=C(COC=2C=C3OC(=O)C(=NC(=O)C)CC3=CC2)C=CC1"
